-730.25	-174.625	150.7042
-537.85	-174.625	150.7042
-537.85	-47.625	150.7042
44.629	483.235	789.0062
245.289	400.685	33.7042
-29.031	400.685	33.7042
-537.85	206.375	150.7042
-730.25	206.375	150.7042
-537.85	79.375	150.7042
-730.25	79.375	150.7042
-730.25	-47.625	150.7042
44.629	483.235	776.3062
44.629	483.235	763.6062
44.629	483.235	789.0062
44.629	483.235	750.9062
171.629	483.235	789.0062
171.629	483.235	776.3062
171.629	483.235	763.6062
171.629	483.235	750.9062
